Ind	Tipo_Diente	MD	BL	MDCu	BLCu	Sexo	Edad
117	2II	6.33	6.74	4.16	6.16	M	25
117	CI	6.59	7.2	4.9	7.07	M	25
117	1PMI	7.08	7.3	4.73	6.15	M	25
117	2PMI	7.09	8.1	5	7.38	M	25
117	1MI	11.5	10.66	8.98	9.4	M	25
117	2MI	10.95	9.67	8.5	9.29	M	25
117	1IS	8.5	7.9	6.71	6.19	M	25
117	2IS	6.06	6.43	4.2	5.23	M	25
117	CS	7.69	7.81	5.48	7.39	M	25
117	1PMS	7.02	8.87	4.6	7.28	M	25
117	2PMS	6.3	9.12	4.22	8.01	M	25
117	1MS	10.81	11.34	7.79	10.8	M	25
117	2MS	9.18	11.5	8.7	10.29	M	25
118	1II	5.3	5.73	3.48	5.34	M	21
118	2II	5.73	6.11	3.9	5.77	M	21
118	CI	6.99	7.47	5.7	7.28	M	21
118	1PMI	6.74	7.67	4.66	6.38	M	21
118	2PMI	6.32	7.05	4.33	6.17	M	21
118	1MI	11.17	10.07	9.34	8.88	M	21
118	2MI	10.84	9.5	9.15	9.55	M	21
118	1IS	8.66	6.99	6.27	6.21	M	21
118	2IS	6.62	7.48	6.45	7.27	M	21
118	CS	7.55	8.38	5.97	7.69	M	21
118	1PMS	6.32	8.42	4.44	7.38	M	21
118	2PMS	5.9	6.6	4.1	6.44	M	21
118	1MS	9.99	11.34	8.31	10.49	M	21
118	2MS	9.98	11.04	9.25	10.11	M	21
119	1II	4.54	5.95	3.34	5.71	M	41
119	2II	5.71	6.33	4.05	6.36	M	41
119	CI	6.89	8.38	6.21	8.31	M	41
119	1PMI	6.9	7.46	5.71	6.55	M	41
119	2PMI	6.67	8.43	5.41	7.61	M	41
119	1MI	12.67	11.27	10.55	10.57	M	41
119	2MI	12.63	10.66	10.81	10.4	M	41
119	1IS	8.32	7.09	6.22	6.08	M	41
119	2IS	6.11	6.08	4.67	5	M	41
119	CS	8.15	8.99	6.88	8.4	M	41
119	1PMS	6.6	8.48	4.62	8.02	M	41
119	2PMS	6.55	9.07	4.98	8.66	M	41
119	1MS	11.26	11.74	8.98	11.74	M	41
119	2MS	9.71	12.31	8.77	12.01	M	41
120	1II	4.63	5.87	3.16	5.66	F	20
120	2II	5.5	6.31	3.78	6.02	F	20
120	CI	6	7.02	4.67	6.7	F	20
120	1PMI	6.51	7.67	5.01	6.71	F	20
120	2PMI	6.67	8.49	5.17	7.48	F	20
120	1MI	10.49	10.18	8.86	9.07	F	20
120	2MI	10.52	9.93	9.5	9.47	F	20
120	1IS	7.61	7.01	5.47	6.27	F	20
120	2IS	5.87	6.05	4.28	6.02	F	20
120	CS	7.03	8.32	5.41	7.18	F	20
120	1PMS	6.6	9.45	4.88	8.45	F	20
120	2PMS	6.94	9.4	5.53	8.67	F	20
120	1MS	9.56	10.89	7.17	10.67	F	20
120	2MS	9.63	10.88	8.06	10.29	F	20
121	1II	4.8	5.34	3.23	6.06	F	29
121	2II	5.51	5.77	3.76	5.45	F	29
121	CI	6.22	6.49	4.54	6.44	F	29
121	1PMI	6.4	7.31	4.32	6.42	F	29
121	2PMI	5.87	7.31	4.19	6.59	F	29
121	1MI	10.16	9.96	8.22	8.36	F	29
121	2MI	9.31	9.05	8.01	8.7	F	29
121	1IS	8.02	6.84	5.55	5.68	F	29
121	2IS	6.8	6.17	4.51	6.01	F	29
121	CS	7.29	7.47	5.11	7.1	F	29
121	1PMS	6.25	8.46	4.04	7.91	F	29
121	2PMS	5.7	8.03	3.88	7.45	F	29
121	1MS	9.36	10.48	6.77	10.09	F	29
121	2MS	8.28	10.03	5.78	6.83	F	29
122	1II	4.64	6.38	3.59	5.58	F	20
122	2II	5.66	6.62	3.78	5.88	F	20
122	CI	5.65	7.12	5.12	6.89	F	20
122	1PMI	6.66	7.3	4.82	6.18	F	20
122	2PMI	7.53	7.82	5.55	6.71	F	20
122	1MI	10.48	9.89	9.03	8.67	F	20
122	2MI	10.34	9.71	9.76	9.01	F	20
122	1IS	8.53	7.67	5.81	6.42	F	20
122	2IS	6.26	6.46	4.51	5.61	F	20
122	CS	7.26	7.99	5.34	6.77	F	20
122	1PMS	7	8.79	5	7.38	F	20
122	2PMS	6.55	9.51	5	8.48	F	20
122	1MS	10.06	10.74	7.37	10.29	F	20
122	2MS	8.51	9.88	7.51	9.52	F	20
123	1II	5.14	5.9	3.57	5.55	F	24
123	2II	6	6.22	6.07	4.55	F	24
123	CI	6.45	7.02	4.55	6.73	F	24
123	1PMI	6.63	7.26	4.79	5.06	F	24
123	2PMI	6.88	7.72	4.71	6.58	F	24
123	1MI	11.01	10.53	8.96	8.55	F	24
123	2MI	10.67	9.91	8.3	9.45	F	24
123	1IS	8.55	7.62	5.68	6.47	F	24
123	2IS	6.3	6.53	4.71	5.96	F	24
123	CS	7.44	7.57	5.33	7.42	F	24
123	1PMS	6.37	8.51	4.41	7.51	F	24
123	2PMS	6.18	9.12	5.02	8.44	F	24
123	1MS	10.07	10.76	8.02	10.05	F	24
123	2MS	9.21	10.9	8.23	9.88	F	24
124	1II	5.31	5.7	3.36	5.01	F	20
124	2II	5.84	6.1	3.55	5.72	F	20
124	CI	6.32	7.12	5.11	6.39	F	20
124	1PMI	6.9	7	4.44	6.5	F	20
124	2PMI	6.7	7.03	5.22	6.75	F	20
124	1MI	10.3	9.61	8.46	9	F	20
124	2MI	10.03	9.28	9.1	NA	F	20
124	1IS	7.79	6.65	6.01	6.35	F	20
124	2IS	6.38	6.22	4.62	5.44	F	20
124	CS	7.12	8.01	5.41	7.13	F	20
124	1PMS	6.34	8.45	5.12	7.69	F	20
124	2PMS	6.08	8.55	5.89	7.82	F	20
124	1MS	9.32	10.12	7.12	10.02	F	20
124	2MS	8.67	9.65	7.12	9.59	F	20
125	1II	5.58	6.41	4.07	5.99	M	19
125	2II	6.21	6.8	4.85	6.27	M	19
125	CI	6.89	7.77	5.83	7.91	M	19
125	1PMI	6.99	7.89	5.34	6.81	M	19
125	2PMI	6.61	8.4	5.27	7.51	M	19
125	1MI	11.48	10.55	9.79	9.38	M	19
125	2MI	10.8	10.44	9.59	10.14	M	19
125	1IS	9.08	7.84	6.91	6.91	M	19
125	2IS	7.23	7.15	5.55	6.62	M	19
125	CS	7.87	9.17	6.31	8.59	M	19
125	1PMS	6.71	9.55	5.74	8.61	M	19
125	2PMS	6.98	9.44	5.79	9.34	M	19
125	1MS	10.83	11.78	8.37	11.29	M	19
125	2MS	10.29	10.86	8.21	10.79	M	19
126	1II	5.1	5.81	3.35	5.43	F	40
126	2II	5.71	6.43	3.67	6.31	F	40
126	CI	6.33	7.55	5	7.45	F	40
126	1PMI	6.61	7.82	4.76	6.51	F	40
126	2PMI	7.2	8.49	5.36	7.83	F	40
126	1MI	10.38	10.92	8.47	9.27	F	40
126	2MI	11.11	11.21	10.03	10.59	F	40
126	1IS	8.71	7.44	6.09	6.72	F	40
126	2IS	6.47	6.44	5.1	5.55	F	40
126	CS	7.51	8.31	5.17	7.71	F	40
126	1PMS	6.19	8.96	4.5	8	F	40
126	2PMS	6.61	9.44	4.89	8.92	F	40
126	1MS	11.01	11.26	7.32	10.31	F	40
126	2MS	9.79	10.7	7.66	10.49	F	40
127	1II	5.21	5.77	4.27	5.66	F	21
127	2II	6	6.35	4.44	5.77	F	21
127	CI	5.48	7.32	5.4	6.91	F	21
127	1PMI	6.81	7.18	5.2	6.18	F	21
127	2PMI	7.3	8.12	5.02	7.2	F	21
127	1MI	9.62	8.62	8.99	8.47	F	21
127	2MI	NA	NA	NA	NA	F	21
127	1IS	8.87	6.72	6.81	6.09	F	21
127	2IS	7.49	6.11	5.5	5.81	F	21
127	CS	7.38	7.83	5.12	7.39	F	21
127	1PMS	6.91	8.38	5	7.32	F	21
127	2PMS	6.19	9.01	4.33	7.55	F	21
127	1MS	10.26	10.69	7.85	10.05	F	21
127	2MS	9.71	11.12	7.59	10.66	F	21
128	1II	5.3	5.47	3.2	4.79	F	19
128	2II	5.89	5.77	3.56	5.18	F	19
128	CI	6.1	6.66	4.57	6.56	F	19
128	1PMI	6.69	7.16	4.99	6.34	F	19
128	2PMI	6.99	7.89	5.37	7.61	F	19
128	1MI	11.22	9.89	9.92	8.96	F	19
128	2MI	9.9	9.51	8.64	9.9	F	19
128	1IS	8.74	6.68	5.69	5.46	F	19
128	2IS	7.22	6.2	4.77	5.79	F	19
128	CS	7.21	7.77	4.56	7.02	F	19
128	1PMS	7.12	8.82	5.1	8.36	F	19
128	2PMS	6.48	8.55	4.63	8.39	F	19
128	1MS	9.61	10.61	7.03	9.69	F	19
128	2MS	8.56	10.99	7.09	9.78	F	19
129	1II	4.89	5	3	4.6	F	22
129	2II	5.17	5.7	3.67	5.49	F	22
129	CI	5.5	7	4.35	6.69	F	22
129	1PMI	6.2	7	4.31	6.5	F	22
129	2PMI	6.4	7.2	5.33	7.6	F	22
129	1MI	10.49	10.3	8.71	9.4	F	22
129	2MI	10.4	9.6	8.6	9.77	F	22
129	1IS	7.8	6.5	6.04	5.88	F	22
129	2IS	5.5	5.8	4.38	5.16	F	22
129	CS	6.27	7.15	4.61	7	F	22
129	1PMS	6.18	8.55	4.33	7.99	F	22
129	2PMS	6.38	8.59	4.68	8.45	F	22
129	1MS	10.3	10.55	8.34	10.09	F	22
129	2MS	9.5	10.4	7.6	11	F	22
130	1II	5.29	5.55	3.21	5.12	M	18
130	2II	5.88	5.9	3.18	5.78	M	18
130	CI	6.45	7.26	4.88	7.22	M	18
130	1PMI	6.1	7.17	4.55	6.48	M	18
130	2PMI	6.33	6.88	4.58	6.36	M	18
130	1MI	11.68	10.75	9.9	9.56	M	18
130	2MI	10.86	10.49	9.7	10.3	M	18
130	1IS	7.88	6.76	6.33	6.48	M	18
130	2IS	6.33	5.83	4.66	5.47	M	18
130	CS	6.99	7.88	5.04	7.77	M	18
130	1PMS	6.26	8.35	4.66	7.88	M	18
130	2PMS	5.79	7.55	4.66	7.22	M	18
130	1MS	9.77	10.66	7.69	10.33	M	18
130	2MS	9.26	10.19	7.39	10.4	M	18
131	1II	5.13	6.22	3.51	5.77	M	16
131	2II	5.7	6.21	3.77	6.27	M	16
131	CI	6.33	7.89	5.48	7.99	M	16
131	1PMI	6.5	7	4.67	7.19	M	16
131	2PMI	7.25	8.58	4.53	6.46	M	16
131	1MI	10.9	10.27	8.56	9.5	M	16
131	2MI	10.71	9.47	9.67	9.44	M	16
131	1IS	7.87	7.08	6.31	6.88	M	16
131	2IS	6.32	6.28	4.56	6.09	M	16
131	CS	7.31	8.46	5.29	8.37	M	16
131	1PMS	6.16	8.31	4.62	8.09	M	16
131	2PMS	6.49	9.34	4.88	8.99	M	16
131	1MS	10.5	11.45	8	10.89	M	16
131	2MS	9.27	11.4	8.05	11.66	M	16
132	1II	5.76	6.1	4.09	5.9	F	19
132	2II	6.3	6.81	4.28	6.26	F	19
132	CI	6.78	7.32	5.37	7.26	F	19
132	1PMI	6.73	7.55	5.02	7.14	F	19
132	2PMI	7.37	8.38	5.77	7.58	F	19
132	1MI	11.08	10.55	9.11	9.05	F	19
132	2MI	11.37	9.87	NA	10.11	F	19
132	1IS	9.14	7.8	6.97	6.9	F	19
132	2IS	6.3	6.79	4.47	6.52	F	19
132	CS	7.71	8.53	5.76	7.78	F	19
132	1PMS	6.81	9.3	5.42	8.65	F	19
132	2PMS	6.8	9.07	4.65	8.63	F	19
132	1MS	10.58	11.6	8.34	11.26	F	19
132	2MS	10.26	11.85	8.45	11.74	F	19
133	1II	4.6	5.74	3.26	5.66	M	45
133	2II	4.7	5.9	3.77	5.7	M	45
133	CI	6.68	7.79	5.48	7.66	M	45
133	1PMI	6.15	7.38	4.86	6.78	M	45
133	2PMI	6.79	7.51	4.78	6.66	M	45
133	1MI	10.92	10.38	8.97	9.47	M	45
133	2MI	9.89	9.49	8.73	8.9	M	45
133	1IS	7.12	6.88	5.39	6.56	M	45
133	2IS	6.32	6.04	4.1	5.66	M	45
133	CS	7.65	8.55	6.21	8.38	M	45
133	1PMS	6.66	8.51	5.06	8.28	M	45
133	2PMS	6.22	8.6	5	8.04	M	45
133	1MS	9.76	10.99	7.78	10.68	M	45
133	2MS	8.71	10.3	7.23	10.36	M	45
134	1II	5.4	7.6	3.51	7.08	M	25
134	2II	5.74	5.19	4.17	6.27	M	25
134	CI	7.42	9.37	5.99	9.01	M	25
134	1PMI	7.21	8.05	5.47	7.56	M	25
134	2PMI	7.2	8.7	5.11	8.2	M	25
134	1MI	12.27	11.12	9.79	10.33	M	25
134	2MI	11.9	10.66	10.97	9.9	M	25
134	1IS	8.17	6.6	7.14	6.21	M	25
134	2IS	7.81	8.16	6.07	7.01	M	25
134	CS	8.19	10.11	6.37	9.89	M	25
134	1PMS	6.9	9.62	4.69	9.03	M	25
134	2PMS	6.88	8.78	4.84	7.99	M	25
134	1MS	10.74	12.58	8.49	11.99	M	25
134	2MS	11.44	12.33	9.1	11.77	M	25
135	1II	5.1	6.09	3.34	6.18	M	21
135	2II	5.8	6.72	4.27	6.61	M	21
135	CI	6.79	8.4	5.88	8.66	M	21
135	1PMI	6.51	7.45	5.21	7.27	M	21
135	2PMI	7.32	8.39	4.94	7.71	M	21
135	1MI	11.17	10.81	9.61	9.48	M	21
135	2MI	10.19	9.82	9.28	9.9	M	21
135	1IS	8.29	7.26	6.41	6.55	M	21
135	2IS	6.5	6.45	4.69	5.69	M	21
135	CS	8.67	9.62	6.58	9.41	M	21
135	1PMS	6.33	8.89	4.93	8.54	M	21
135	2PMS	6.46	8.61	4.6	8.47	M	21
135	1MS	10.39	11.37	7.98	11.42	M	21
135	2MS	7.77	11.42	6.91	11.2	M	21
136	1II	5.51	6.37	4.2	5.78	F	19
136	2II	6.32	6.31	4.71	6.07	F	19
136	CI	6.43	7.12	4.59	6.69	F	19
136	1PMI	6.7	7.24	4.58	6.2	F	19
136	2PMI	6.8	8.26	4.66	7.32	F	19
136	1MI	11.76	10.96	10.35	9.49	F	19
136	2MI	10.89	10.77	9.46	9.86	F	19
136	1IS	8.48	7.27	7.12	6.64	F	19
136	2IS	7.52	6.1	6.21	5.84	F	19
136	CS	8.26	7.95	5.88	7.86	F	19
136	1PMS	6.67	8.69	4.47	7.9	F	19
136	2PMS	6.55	8.77	4.5	8.3	F	19
136	1MS	10.87	12.25	8.28	11.01	F	19
136	2MS	9.45	12.36	8.06	10.74	F	19
137	1II	5.1	6.37	3.5	6.34	M	19
137	2II	5.9	6.43	4.2	6.55	M	19
137	CI	6.65	8.33	6.06	8.23	M	19
137	1PMI	7.09	7.87	5.22	7.42	M	19
137	2PMI	7.6	8.38	5.65	7.26	M	19
137	1MI	11.98	10.67	9.65	9.42	M	19
137	2MI	11.9	9.95	9.84	9.65	M	19
137	1IS	8.8	7.23	6.4	6.56	M	19
137	2IS	6.11	6.2	4.3	5.3	M	19
137	CS	7.83	8.94	6.44	8.47	M	19
137	1PMS	6.67	9.36	4.87	8.74	M	19
137	2PMS	6.37	9.66	4.67	8.74	M	19
137	1MS	10.39	11.65	7.98	11.59	M	19
137	2MS	10.65	12.28	8.22	12.2	M	19
138	1II	4.83	5.52	3.25	5.04	F	29
138	2II	5.4	6.17	3.77	5.89	F	29
138	CI	6.04	6.67	4.55	6.62	F	29
138	1PMI	5.85	6.83	4.43	6.07	F	29
138	2PMI	6.4	7.55	5.21	7.16	F	29
138	1MI	10.01	9.7	8.38	9.01	F	29
138	2MI	10.7	9.47	9.2	9.06	F	29
138	1IS	7.6	7	5.4	6.22	F	29
138	2IS	6.42	6	4.6	5.3	F	29
138	CS	7.08	7.46	5.03	6.94	F	29
138	1PMS	5.9	8.11	4.33	7.52	F	29
138	2PMS	6.02	8.3	4.44	7.89	F	29
138	1MS	9.88	10.39	7.77	10.05	F	29
138	2MS	9.6	10.33	7.55	10.16	F	29
139	1II	4.91	5.55	3.47	5.09	F	35
139	2II	6	5.71	3.21	5.32	F	35
139	CI	7.05	7.83	5.48	7.42	F	35
139	1PMI	6.4	7.11	4.66	5.83	F	35
139	2PMI	6.17	8.09	4.32	7.4	F	35
139	1MI	10.23	9.63	8.54	9.05	F	35
139	2MI	10.6	9.66	8.49	9.22	F	35
139	1IS	7.6	6.7	5.24	6.21	F	35
139	2IS	5.9	6.22	3.65	5.73	F	35
139	CS	7.04	7.51	4.55	7.08	F	35
139	1PMS	5.69	8.28	4.33	7.42	F	35
139	2PMS	5.7	8.2	4.47	7.45	F	35
139	1MS	9.77	10.12	7.07	9.55	F	35
139	2MS	8.06	10.49	7.66	9.52	F	35
140	1II	5.17	5.8	3.49	5.42	M	32
140	2II	5.59	6.09	4.13	5.9	M	32
140	CI	7.37	7.9	6.72	7.79	M	32
140	1PMI	6.5	7.71	5.12	6.84	M	32
140	2PMI	7.41	8.82	5.11	8.11	M	32
140	1MI	11.64	10.89	10.42	9.66	M	32
140	2MI	11.1	10.71	9.39	10.19	M	32
140	1IS	8.58	7.66	6.21	6.59	M	32
140	2IS	6.77	6.69	5.45	6.27	M	32
140	CS	8.56	9.28	6.81	8.58	M	32
140	1PMS	6.75	9.11	5.4	8.55	M	32
140	2PMS	6.6	9.28	5.2	8.88	M	32
140	1MS	10.39	11.89	8.42	11.91	M	32
140	2MS	10.31	12.49	8.37	12.68	M	32
141	1II	5.83	6.82	3.6	6.02	F	27
141	2II	6.5	6.7	4.44	6.51	F	27
141	CI	7.22	8.04	5.42	8	F	27
141	1PMI	7.21	8	5	6.39	F	27
141	2PMI	8.39	8.94	5.1	8.46	F	27
141	1MI	12.52	11.05	9.51	10.32	F	27
141	2MI	13.47	11.74	10.4	9.79	F	27
141	1IS	9.88	7.62	7.2	6.66	F	27
141	2IS	7.3	6.55	5.59	5.8	F	27
141	CS	8.08	9.09	5.69	8.27	F	27
141	1PMS	7.47	9.4	4.77	8.59	F	27
141	2PMS	7.12	9.72	5	8.62	F	27
141	1MS	9.51	10.01	7.01	9.38	F	27
141	2MS	11.2	11.99	8.08	11.81	F	27
142	1II	5.01	5.43	3.48	4.93	F	17
142	2II	5.49	6.3	3.8	5.7	F	17
142	CI	6.22	7.89	5.4	6.98	F	17
142	1PMI	6.5	7.32	4.5	6.77	F	17
142	2PMI	6.72	7.76	5.08	7.46	F	17
142	1MI	10.21	10.03	8.21	9.06	F	17
142	2MI	10.33	9.63	9.41	9.01	F	17
142	1IS	7.87	6.82	5.43	5.7	F	17
142	2IS	5.7	6.29	4.35	5.91	F	17
142	CS	7.32	7.67	5.02	6.62	F	17
142	1PMS	6.42	8.99	4.62	8.27	F	17
142	2PMS	6.21	8.71	4.08	7.73	F	17
142	1MS	9.76	10.55	7.41	10.02	F	17
142	2MS	9.81	10.82	7.51	10.25	F	17
143	1II	5.5	5.79	3.44	5.45	F	22
143	2II	5.9	6.27	3.67	5.93	F	22
143	CI	6.22	7.21	5.02	7.15	F	22
143	1PMI	6.77	7.61	5.27	6.55	F	22
143	2PMI	6.7	7.54	5.33	6.9	F	22
143	1MI	10.32	9.77	8.82	8.66	F	22
143	2MI	10.38	9.58	9.4	8.67	F	22
143	1IS	7.91	7	5.9	6.78	F	22
143	2IS	5.5	6.4	3.8	5.78	F	22
143	CS	7.18	7.71	5.09	7.51	F	22
143	1PMS	6.61	8.75	4.55	8.02	F	22
143	2PMS	6.32	8.78	5.02	8.26	F	22
143	1MS	9.19	10.47	7.05	10.22	F	22
143	2MS	9.44	10.38	7.48	10.33	F	22
144	1II	4.76	5.78	3.37	6.41	M	36
144	2II	5.29	6.11	3.59	6.61	M	36
144	CI	7.31	7.97	5.57	7.96	M	36
144	1PMI	7.38	8.73	5.15	7.72	M	36
144	2PMI	6.99	8.89	5.75	8.21	M	36
144	1MI	11.66	10.99	10.21	10.29	M	36
144	2MI	12.33	11.78	10.84	11.22	M	36
144	1IS	7.9	7.61	7.09	6.77	M	36
144	2IS	5.79	7.55	4.39	7.11	M	36
144	CS	7.99	8.81	6.39	8.69	M	36
144	1PMS	7.21	9.99	5.47	8.89	M	36
144	2PMS	6.77	9.79	5.25	9.32	M	36
144	1MS	10.97	12.12	8.39	12.11	M	36
144	2MS	10.65	12.33	8.67	11.57	M	36
145	1II	4.64	6.63	3.29	6.22	M	25
145	2II	5.46	6.77	3.5	6.41	M	25
145	CI	6.41	8.92	5.55	8.78	M	25
145	1PMI	6.27	7.82	4.71	6.62	M	25
145	2PMI	5.94	8.11	4.9	7.33	M	25
145	1MI	11.31	10.59	9.37	10.29	M	25
145	2MI	10.44	10.45	9.77	10.12	M	25
145	1IS	8.12	7.31	5.74	6.48	M	25
145	2IS	5.34	6.51	4.3	6.33	M	25
145	CS	7.32	8.59	5.33	8.39	M	25
145	1PMS	6.19	8.77	4.41	7.91	M	25
145	2PMS	5.8	9.26	4.86	8.44	M	25
145	1MS	10.99	11.88	8.79	11.51	M	25
145	2MS	9.89	11.89	7.8	11.88	M	25
146	1II	5.3	5.01	3.45	5.01	F	23
146	2II	5.75	5.5	3.61	5.11	F	23
146	CI	6.29	6.66	4.7	6.42	F	23
146	1PMI	6.71	7.21	4.42	6.02	F	23
146	2PMI	6.6	7.86	4.83	7.06	F	23
146	1MI	10.04	10.11	8.04	8.51	F	23
146	2MI	10.46	9.41	8.61	9	F	23
146	1IS	8.21	6.48	5.77	6.11	F	23
146	2IS	6.4	5.68	4.55	5.28	F	23
146	CS	7.11	7.2	5.2	6.43	F	23
146	1PMS	6.72	8.61	4.68	7.66	F	23
146	2PMS	6.3	8.89	4.46	7.71	F	23
146	1MS	9.77	10.51	7.41	10.19	F	23
146	2MS	9.97	10.42	7.91	10.44	F	23
147	1II	5.14	4.9	3.2	5.72	M	24
147	2II	5.85	6.09	3.3	5.8	M	24
147	CI	6.87	7.81	5.03	7.66	M	24
147	1PMI	7.08	7.99	5.1	6.66	M	24
147	2PMI	6.43	8.38	5.11	7.37	M	24
147	1MI	12.05	10.92	9.61	9.78	M	24
147	2MI	10.99	10.42	9.51	10.18	M	24
147	1IS	9.21	7.29	6.32	6.58	M	24
147	2IS	6.45	6.19	5.15	5.77	M	24
147	CS	7.96	8.69	5.85	8.33	M	24
147	1PMS	6.7	9.55	5.25	8.44	M	24
147	2PMS	6.6	9.31	4.99	8.72	M	24
147	1MS	10.77	12.28	11.87	8.27	M	24
147	2MS	10.38	12.19	7.64	12.16	M	24
148	1II	5.3	5.55	3.01	5.29	F	16
148	2II	6.27	6.13	3.64	5.9	F	16
148	CI	6.39	7.18	4.53	6.12	F	16
148	1PMI	6.6	7.4	4.68	6.3	F	16
148	2PMI	7.2	7.77	5.12	6.7	F	16
148	1MI	10.7	10.17	8.33	8.47	F	16
148	2MI	9.9	9.25	8.71	9.44	F	16
148	1IS	8.9	7.51	6.48	6.27	F	16
148	2IS	7.66	6.35	4.51	6.2	F	16
148	CS	7.55	8.13	5	7.28	F	16
148	1PMS	7.19	8.81	4.99	8.04	F	16
148	2PMS	7.27	9.11	4.55	7.48	F	16
148	1MS	10.02	10.59	7.51	10.55	F	16
148	2MS	8.79	10.11	7.07	10.41	F	16
149	1II	4.57	6.26	3.48	5.91	M	23
149	2II	5.46	6.31	4.2	6.32	M	23
149	CI	6.66	8.19	5.87	8.22	M	23
149	1PMI	6.71	8.41	5.47	7.55	M	23
149	2PMI	6.92	8.69	6.06	7.7	M	23
149	1MI	10.79	10.69	9.77	10.45	M	23
149	2MI	11.21	10.44	9.56	10.34	M	23
149	1IS	7.27	7.54	6.39	6.74	M	23
149	2IS	5.91	7.27	4.3	7.49	M	23
149	CS	6.77	8.32	5.51	7.92	M	23
149	1PMS	6.71	9.39	5.66	8.79	M	23
149	2PMS	6.37	9.38	4.99	8.96	M	23
149	1MS	10.38	11.99	9.28	11.73	M	23
149	2MS	10.36	12.59	9.23	12.69	M	23
150	1II	5.25	5.37	3.37	5.15	M	19
150	2II	5.61	5.88	3.51	5.88	M	19
150	CI	7.33	7.27	5.49	7.08	M	19
150	1PMI	6.46	7.19	4.21	6.06	M	19
150	2PMI	6.59	7.37	4.63	6.77	M	19
150	1MI	10.69	9.38	7.79	8.69	M	19
150	2MI	10.01	8.62	7.85	7.92	M	19
150	1IS	7.27	6.28	5.69	5.8	M	19
150	2IS	6.19	5.95	4.45	5.79	M	19
150	CS	6.42	7.06	4.69	6.91	M	19
150	1PMS	6.53	8.67	4.49	7.61	M	19
150	2PMS	6.08	8.55	4.24	7.91	M	19
150	1MS	9.54	10.42	8.28	9.77	M	19
150	2MS	8.51	9.49	6.86	8.82	M	19
151	1II	5.59	5.8	3.06	4.61	F	27
151	2II	6.32	6.41	3.44	6	F	27
151	CI	6.38	7.66	5.19	7.51	F	27
151	1PMI	6.61	7.88	5.17	7.25	F	27
151	2PMI	6.71	8.25	5.01	7.41	F	27
151	1MI	11.22	10.38	9.25	9.3	F	27
151	2MI	11.01	10.29	9.66	9.77	F	27
151	1IS	9.2	7.4	7.1	6.44	F	27
151	2IS	6.48	6.37	4.74	5.18	F	27
151	CS	7.49	7.6	5.52	7.66	F	27
151	1PMS	6.5	8.77	5.1	7.78	F	27
151	2PMS	6.46	9.44	4.66	9.2	F	27
151	1MS	9.61	11.43	7.55	10.76	F	27
151	2MS	9.8	10.8	7.76	12.01	F	27
152	1II	5.48	5.89	4.15	5.76	M	28
152	2II	5.94	6.84	3.95	6.67	M	28
152	CI	6.89	7.96	5.48	7.89	M	28
152	1PMI	6.66	7.9	4.78	6.94	M	28
152	2PMI	6.73	8.8	5.47	8.36	M	28
152	1MI	10.79	10.13	9.49	8.66	M	28
152	2MI	10.5	10.11	9.8	9.49	M	28
152	1IS	8.39	7.23	7.28	6.8	M	28
152	2IS	6.65	5.93	5.22	5.69	M	28
152	CS	7.69	8.7	6.33	8.21	M	28
152	1PMS	6.49	8.8	4.77	8.28	M	28
152	2PMS	6.39	9.44	5.01	8.82	M	28
152	1MS	9.99	11.12	7.99	10.66	M	28
152	2MS	8.6	11.44	8.23	11.18	M	28
153	1II	5.12	5.89	3.57	5.31	F	27
153	2II	5.69	5.9	3.66	5.8	F	27
153	CI	5.97	6.43	4.69	6.33	F	27
153	1PMI	5.9	7.12	4.9	6.41	F	27
153	2PMI	6.29	7.8	5	7.08	F	27
153	1MI	10.21	10	8.84	9.21	F	27
153	2MI	10.4	9.47	8.81	9.09	F	27
153	1IS	8.5	6.88	6.4	6.84	F	27
153	2IS	5.87	6.21	4.55	6.08	F	27
153	CS	7.05	7.51	5.12	7.33	F	27
153	1PMS	5.87	7.89	4.55	7.7	F	27
153	2PMS	5.8	8.77	4.56	7.77	F	27
153	1MS	9.86	10.41	7.08	10.42	F	27
153	2MS	10.06	10.33	7.44	10.11	F	27
154	1II	4.99	5.33	3.27	5.1	M	27
154	2II	5.8	5.89	3.72	5.99	M	27
154	CI	7.16	7.73	5.69	7.56	M	27
154	1PMI	5.9	7.81	4.55	7.23	M	27
154	2PMI	6.11	8.31	4.5	7.61	M	27
154	1MI	10.98	10.31	9.04	9.71	M	27
154	2MI	10.13	10.11	8.79	9.71	M	27
154	1IS	8.03	7.12	5.44	5.91	M	27
154	2IS	6.41	5.77	4.12	5.6	M	27
154	CS	7.65	8.47	5.77	8.13	M	27
154	1PMS	6.33	8.61	4.7	7.8	M	27
154	2PMS	6.13	9.07	4.51	8.35	M	27
154	1MS	8.88	11.19	7.1	10.99	M	27
154	2MS	9.65	10.84	7.78	10.16	M	27
155	1II	5.03	5.89	3.69	5.11	M	19
155	2II	4.91	5.29	3.74	5.25	M	19
155	CI	7.33	7.61	5.26	7.39	M	19
155	1PMI	5.86	7.2	4.48	6.91	M	19
155	2PMI	5.77	7.38	4.89	6.89	M	19
155	1MI	9.99	10.1	8.89	8.57	M	19
155	2MI	8.77	8.64	7.33	7.79	M	19
155	1IS	7.99	6.55	6.54	5.71	M	19
155	2IS	6	5.62	4.51	5.51	M	19
